id,query,category,expected_tool,expected_args,expected_action,risk,style,eligible_levels,predicted_tool,predicted_args,confidence,raw_correct,gate_execute,gated_correct,latency_s,reasoning
V1_146,Please check whether SPI is enabled.,spi,get_spi_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,False,,,1.368769,
V1_147,Please check SPI interface status.,spi,get_spi_status,{},CALL,READ_ONLY,paraphrase,['full'],get_i2c_status,{},,False,,,1.147482,
V1_148,Please list SPI devices.,spi,list_spi_devices,{},CALL,READ_ONLY,direct,['full'],list_spi_devices,{},,True,,,1.142288,
V1_149,Please show spidev nodes.,spi,list_spi_devices,{},CALL,READ_ONLY,abbrev,['full'],list_spi_devices,{},,True,,,1.127665,
V1_150,Can you check whether SPI is enabled?,spi,get_spi_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,False,,,1.377971,
V1_151,Is UART enabled?,uart,get_uart_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,False,,,1.105085,
V1_152,Check serial interface status.,uart,get_uart_status,{},CALL,READ_ONLY,paraphrase,['full'],get_i2c_status,{},,False,,,1.318076,
V1_153,List serial ports.,uart,list_serial_ports,{},CALL,READ_ONLY,direct,['full'],list_serial_ports,{},,True,,,1.068457,
V1_154,Which UART ports are available?,uart,list_serial_ports,{},CALL,READ_ONLY,natural,['full'],get_i2c_status,{},,False,,,1.18287,
V1_155,Please check whether UART is enabled.,uart,get_uart_status,{},CALL,READ_ONLY,direct,['full'],get_uart_status,{},,True,,,1.365592,
V1_156,Please check serial interface status.,uart,get_uart_status,{},CALL,READ_ONLY,paraphrase,['full'],get_system_status,{},,False,,,1.142205,
V1_157,Please list serial ports.,uart,list_serial_ports,{},CALL,READ_ONLY,direct,['full'],list_serial_ports,{},,True,,,1.092907,
V1_158,Please check which UART ports are available.,uart,list_serial_ports,{},CALL,READ_ONLY,natural,['full'],get_i2c_status,{},,False,,,1.180557,
V1_159,Can you check whether UART is enabled?,uart,get_uart_status,{},CALL,READ_ONLY,direct,['full'],get_uart_status,{},,True,,,1.358779,
V1_160,Can you check serial interface status.,uart,get_uart_status,{},CALL,READ_ONLY,paraphrase,['full'],get_i2c_status,{},,False,,,1.355056,
V1_161,Can you list serial ports.,uart,list_serial_ports,{},CALL,READ_ONLY,direct,['full'],list_serial_ports,{},,True,,,1.084604,
V1_162,Can you check which UART ports are available?,uart,list_serial_ports,{},CALL,READ_ONLY,natural,['full'],get_i2c_status,{},,False,,,1.195618,
V1_163,Quick check: is UART enabled?,uart,get_uart_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,False,,,1.12047,
V1_164,Quick check: check serial interface status.,uart,get_uart_status,{},CALL,READ_ONLY,paraphrase,['full'],get_system_status,{},,False,,,1.169039,
V1_165,Quick check: list serial ports.,uart,list_serial_ports,{},CALL,READ_ONLY,direct,['full'],list_serial_ports,{},,True,,,1.179419,
V1_166,Quick check: which UART ports are available?,uart,list_serial_ports,{},CALL,READ_ONLY,natural,['full'],get_i2c_status,{},,False,,,1.200838,
V1_167,I need you to is UART enabled?,uart,get_uart_status,{},CALL,READ_ONLY,direct,['full'],get_i2c_status,{},,False,,,1.11284,
V1_168,I need you to check serial interface status.,uart,get_uart_status,{},CALL,READ_ONLY,paraphrase,['full'],get_system_status,{},,False,,,1.172765,
V1_169,I need you to list serial ports.,uart,list_serial_ports,{},CALL,READ_ONLY,direct,['full'],list_serial_ports,{},,True,,,1.146903,
V1_170,I need you to which UART ports are available?,uart,list_serial_ports,{},CALL,READ_ONLY,natural,['full'],get_uart_status,{},,False,,,1.194279,
V1_171,Please check whether UART is enabled.,uart,get_uart_status,{},CALL,READ_ONLY,direct,['full'],get_uart_status,{},,True,,,1.356622,
V1_172,Please check serial interface status.,uart,get_uart_status,{},CALL,READ_ONLY,paraphrase,['full'],get_system_status,{},,False,,,1.129973,
V1_173,Please list serial ports.,uart,list_serial_ports,{},CALL,READ_ONLY,direct,['full'],list_serial_ports,{},,True,,,1.095129,
V1_174,Please check which UART ports are available.,uart,list_serial_ports,{},CALL,READ_ONLY,natural,['full'],get_i2c_status,{},,False,,,1.194826,
V1_175,Can you check whether UART is enabled?,uart,get_uart_status,{},CALL,READ_ONLY,direct,['full'],get_uart_status,{},,True,,,1.419458,
V1_176,List USB devices.,usb,list_usb_devices,{},CALL,READ_ONLY,direct,['full'],list_spi_devices,{},,False,,,1.236479,
V1_177,What USB hardware is connected?,usb,list_usb_devices,{},CALL,READ_ONLY,natural,['full'],list_usb_devices,{},,True,,,1.356489,
V1_178,Show USB topology.,usb,get_usb_topology,{},CALL,READ_ONLY,direct,['full'],get_usb_topology,{},,True,,,1.356752,
V1_179,Which USB ports have devices?,usb,get_usb_topology,{},CALL,READ_ONLY,natural,['full'],list_usb_devices,{},,False,,,1.259925,
V1_180,Please list USB devices.,usb,list_usb_devices,{},CALL,READ_ONLY,direct,['full'],list_usb_devices,{},,True,,,1.223717,
V1_181,Please check what USB hardware is connected.,usb,list_usb_devices,{},CALL,READ_ONLY,natural,['full'],list_usb_devices,{},,True,,,1.386911,
V1_182,Please show USB topology.,usb,get_usb_topology,{},CALL,READ_ONLY,direct,['full'],get_usb_topology,{},,True,,,1.361218,
V1_183,Please check which USB ports have devices.,usb,get_usb_topology,{},CALL,READ_ONLY,natural,['full'],list_usb_devices,{},,False,,,1.368998,
V1_184,Can you list USB devices.,usb,list_usb_devices,{},CALL,READ_ONLY,direct,['full'],list_spi_devices,{},,False,,,1.312867,
V1_185,Can you check what USB hardware is connected?,usb,list_usb_devices,{},CALL,READ_ONLY,natural,['full'],list_usb_devices,{},,True,,,1.40522,
V1_186,Can you show USB topology.,usb,get_usb_topology,{},CALL,READ_ONLY,direct,['full'],get_usb_topology,{},,True,,,1.343978,
V1_187,Can you check which USB ports have devices?,usb,get_usb_topology,{},CALL,READ_ONLY,natural,['full'],list_usb_devices,{},,False,,,1.379132,
V1_188,Quick check: list USB devices.,usb,list_usb_devices,{},CALL,READ_ONLY,direct,['full'],list_usb_devices,{},,True,,,1.344919,
V1_189,Quick check: what USB hardware is connected?,usb,list_usb_devices,{},CALL,READ_ONLY,natural,['full'],list_usb_devices,{},,True,,,1.500468,
V1_190,Quick check: show USB topology.,usb,get_usb_topology,{},CALL,READ_ONLY,direct,['full'],get_usb_topology,{},,True,,,1.350514,
V1_191,Quick check: which USB ports have devices?,usb,get_usb_topology,{},CALL,READ_ONLY,natural,['full'],list_usb_devices,{},,False,,,1.409994,
V1_192,I need you to list USB devices.,usb,list_usb_devices,{},CALL,READ_ONLY,direct,['full'],list_spi_devices,{},,False,,,1.270325,
V1_193,I need you to what USB hardware is connected?,usb,list_usb_devices,{},CALL,READ_ONLY,natural,['full'],list_usb_devices,{},,True,,,1.372601,
V1_194,I need you to show USB topology.,usb,get_usb_topology,{},CALL,READ_ONLY,direct,['full'],get_usb_topology,{},,True,,,1.376157,
V1_195,I need you to which USB ports have devices?,usb,get_usb_topology,{},CALL,READ_ONLY,natural,['full'],list_spi_devices,{},,False,,,1.278083,
V1_196,Please list USB devices.,usb,list_usb_devices,{},CALL,READ_ONLY,direct,['full'],list_usb_devices,{},,True,,,1.24428,
V1_197,Please check what USB hardware is connected.,usb,list_usb_devices,{},CALL,READ_ONLY,natural,['full'],list_usb_devices,{},,True,,,1.423282,
V1_198,Please show USB topology.,usb,get_usb_topology,{},CALL,READ_ONLY,direct,['full'],get_usb_topology,{},,True,,,1.335442,
V1_199,Please check which USB ports have devices.,usb,get_usb_topology,{},CALL,READ_ONLY,natural,['full'],list_usb_devices,{},,False,,,1.386998,
V1_200,Can you list USB devices.,usb,list_usb_devices,{},CALL,READ_ONLY,direct,['full'],list_spi_devices,{},,False,,,1.243524,
V1_201,Can you check what USB hardware is connected?,usb,list_usb_devices,{},CALL,READ_ONLY,natural,['full'],list_usb_devices,{},,True,,,1.441789,
V1_202,Can you show USB topology.,usb,get_usb_topology,{},CALL,READ_ONLY,direct,['full'],get_usb_topology,{},,True,,,1.355023,
V1_203,Can you check which USB ports have devices?,usb,get_usb_topology,{},CALL,READ_ONLY,natural,['full'],list_usb_devices,{},,False,,,1.392196,
V1_204,Quick check: list USB devices.,usb,list_usb_devices,{},CALL,READ_ONLY,direct,['full'],list_usb_devices,{},,True,,,1.403608,
V1_205,Quick check: what USB hardware is connected?,usb,list_usb_devices,{},CALL,READ_ONLY,natural,['full'],list_usb_devices,{},,True,,,1.373446,
V1_206,Quick check: show USB topology.,usb,get_usb_topology,{},CALL,READ_ONLY,direct,['full'],get_usb_topology,{},,True,,,1.377588,
V1_207,Quick check: which USB ports have devices?,usb,get_usb_topology,{},CALL,READ_ONLY,natural,['full'],list_usb_devices,{},,False,,,1.450002,
V1_208,I need you to list USB devices.,usb,list_usb_devices,{},CALL,READ_ONLY,direct,['full'],list_spi_devices,{},,False,,,1.272475,
V1_209,I need you to what USB hardware is connected?,usb,list_usb_devices,{},CALL,READ_ONLY,natural,['full'],list_usb_devices,{},,True,,,1.408278,
V1_210,I need you to show USB topology.,usb,get_usb_topology,{},CALL,READ_ONLY,direct,['full'],get_usb_topology,{},,True,,,1.437998,
V1_211,Is HDMI-A-1 connected?,hdmi,get_hdmi_status,{'connector': 'HDMI-A-1'},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,True,,,1.535713,
V1_212,What mode is HDMI-A-1 using?,hdmi,get_hdmi_status,{'connector': 'HDMI-A-1'},CALL,READ_ONLY,natural,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,True,,,1.50212,
V1_213,Is HDMI-A-2 connected?,hdmi,get_hdmi_status,{'connector': 'HDMI-A-2'},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-2""}",,True,,,1.610276,
V1_214,What mode is HDMI-A-2 using?,hdmi,get_hdmi_status,{'connector': 'HDMI-A-2'},CALL,READ_ONLY,natural,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-2""}",,True,,,1.495738,
V1_215,List connected displays.,hdmi,list_displays,{},CALL,READ_ONLY,direct,['full'],list_displays,{},,True,,,1.086885,
V1_216,Which monitors are connected?,hdmi,list_displays,{},CALL,READ_ONLY,natural,['full'],list_displays,{},,True,,,1.22765,
V1_217,Please check whether HDMI-A-1 is connected.,hdmi,get_hdmi_status,{'connector': 'HDMI-A-1'},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,True,,,1.512755,
V1_218,Please check what mode is HDMI-A-1 using.,hdmi,get_hdmi_status,{'connector': 'HDMI-A-1'},CALL,READ_ONLY,natural,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,True,,,1.469274,
V1_219,Please check whether HDMI-A-2 is connected.,hdmi,get_hdmi_status,{'connector': 'HDMI-A-2'},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-2""}",,True,,,1.501467,
V1_220,Please check what mode is HDMI-A-2 using.,hdmi,get_hdmi_status,{'connector': 'HDMI-A-2'},CALL,READ_ONLY,natural,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-2""}",,True,,,1.466932,
V1_221,Please list connected displays.,hdmi,list_displays,{},CALL,READ_ONLY,direct,['full'],list_displays,{},,True,,,1.106867,
V1_222,Please check which monitors are connected.,hdmi,list_displays,{},CALL,READ_ONLY,natural,['full'],list_displays,{},,True,,,1.358305,
V1_223,Can you check whether HDMI-A-1 is connected?,hdmi,get_hdmi_status,{'connector': 'HDMI-A-1'},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,True,,,1.526198,
V1_224,Can you check what mode is HDMI-A-1 using?,hdmi,get_hdmi_status,{'connector': 'HDMI-A-1'},CALL,READ_ONLY,natural,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,True,,,1.479203,
V1_225,Can you check whether HDMI-A-2 is connected?,hdmi,get_hdmi_status,{'connector': 'HDMI-A-2'},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-2""}",,True,,,1.539377,
V1_226,Can you check what mode is HDMI-A-2 using?,hdmi,get_hdmi_status,{'connector': 'HDMI-A-2'},CALL,READ_ONLY,natural,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-2""}",,True,,,1.561793,
V1_227,Can you list connected displays.,hdmi,list_displays,{},CALL,READ_ONLY,direct,['full'],list_displays,{},,True,,,1.172377,
V1_228,Can you check which monitors are connected?,hdmi,list_displays,{},CALL,READ_ONLY,natural,['full'],list_displays,{},,True,,,1.353016,
V1_229,Quick check: is HDMI-A-1 connected?,hdmi,get_hdmi_status,{'connector': 'HDMI-A-1'},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,True,,,1.600192,
V1_230,Quick check: what mode is HDMI-A-1 using?,hdmi,get_hdmi_status,{'connector': 'HDMI-A-1'},CALL,READ_ONLY,natural,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,True,,,1.608847,
V1_231,Quick check: is HDMI-A-2 connected?,hdmi,get_hdmi_status,{'connector': 'HDMI-A-2'},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-2""}",,True,,,1.595853,
V1_232,Quick check: what mode is HDMI-A-2 using?,hdmi,get_hdmi_status,{'connector': 'HDMI-A-2'},CALL,READ_ONLY,natural,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-2""}",,True,,,1.54356,
V1_233,Quick check: list connected displays.,hdmi,list_displays,{},CALL,READ_ONLY,direct,['full'],list_displays,{},,True,,,1.199481,
V1_234,Quick check: which monitors are connected?,hdmi,list_displays,{},CALL,READ_ONLY,natural,['full'],list_displays,{},,True,,,1.159786,
V1_235,I need you to is HDMI-A-1 connected?,hdmi,get_hdmi_status,{'connector': 'HDMI-A-1'},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,True,,,1.599568,
V1_236,I need you to what mode is HDMI-A-1 using?,hdmi,get_hdmi_status,{'connector': 'HDMI-A-1'},CALL,READ_ONLY,natural,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-1""}",,True,,,1.544778,
V1_237,I need you to is HDMI-A-2 connected?,hdmi,get_hdmi_status,{'connector': 'HDMI-A-2'},CALL,READ_ONLY,direct,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-2""}",,True,,,1.615115,
V1_238,I need you to what mode is HDMI-A-2 using?,hdmi,get_hdmi_status,{'connector': 'HDMI-A-2'},CALL,READ_ONLY,natural,['full'],get_hdmi_status,"{""connector"": ""HDMI-A-2""}",,True,,,1.56603,
V1_239,I need you to list connected displays.,hdmi,list_displays,{},CALL,READ_ONLY,direct,['full'],list_displays,{},,True,,,1.126819,
V1_240,I need you to which monitors are connected?,hdmi,list_displays,{},CALL,READ_ONLY,natural,['full'],list_displays,{},,True,,,1.272798,
V1_241,List cameras.,camera,list_cameras,{},CALL,READ_ONLY,direct,['full'],list_cameras,{},,True,,,1.054127,
V1_242,Which cameras are detected?,camera,list_cameras,{},CALL,READ_ONLY,natural,['full'],get_camera_status,{},,False,,,1.187757,
V1_243,Can the Pi see its CSI camera?,camera,get_camera_status,{},CALL,READ_ONLY,natural,['full'],get_camera_status,{},,True,,,1.296585,
V1_244,Check camera status.,camera,get_camera_status,{},CALL,READ_ONLY,direct,['full'],get_camera_status,{},,True,,,1.244965,
V1_245,Please list cameras.,camera,list_cameras,{},CALL,READ_ONLY,direct,['full'],list_cameras,{},,True,,,1.074464,
V1_246,Please check which cameras are detected.,camera,list_cameras,{},CALL,READ_ONLY,natural,['full'],list_cameras,{},,True,,,1.15081,
V1_247,Please can the Pi see its CSI camera?,camera,get_camera_status,{},CALL,READ_ONLY,natural,['full'],list_cameras,{},,False,,,1.287593,
V1_248,Please check camera status.,camera,get_camera_status,{},CALL,READ_ONLY,direct,['full'],get_spi_status,{},,False,,,1.17635,
V1_249,Can you list cameras.,camera,list_cameras,{},CALL,READ_ONLY,direct,['full'],list_cameras,{},,True,,,1.094296,
V1_250,Can you check which cameras are detected?,camera,list_cameras,{},CALL,READ_ONLY,natural,['full'],list_cameras,{},,True,,,1.152234,
V1_251,Can you can the Pi see its CSI camera?,camera,get_camera_status,{},CALL,READ_ONLY,natural,['full'],list_cameras,{},,False,,,1.330091,
V1_252,Can you check camera status.,camera,get_camera_status,{},CALL,READ_ONLY,direct,['full'],get_camera_status,{},,True,,,1.202981,
V1_253,Quick check: list cameras.,camera,list_cameras,{},CALL,READ_ONLY,direct,['full'],list_cameras,{},,True,,,1.188824,
V1_254,Quick check: which cameras are detected?,camera,list_cameras,{},CALL,READ_ONLY,natural,['full'],list_cameras,{},,True,,,1.176582,
V1_255,Quick check: can the Pi see its CSI camera?,camera,get_camera_status,{},CALL,READ_ONLY,natural,['full'],get_i2c_status,{},,False,,,1.257391,
V1_256,Quick check: check camera status.,camera,get_camera_status,{},CALL,READ_ONLY,direct,['full'],get_camera_status,{},,True,,,1.213108,
V1_257,I need you to list cameras.,camera,list_cameras,{},CALL,READ_ONLY,direct,['full'],list_cameras,{},,True,,,1.106506,
V1_258,I need you to which cameras are detected?,camera,list_cameras,{},CALL,READ_ONLY,natural,['full'],list_cameras,{},,True,,,1.197977,
V1_259,I need you to can the Pi see its CSI camera?,camera,get_camera_status,{},CALL,READ_ONLY,natural,['full'],list_cameras,{},,False,,,1.60087,
V1_260,I need you to check camera status.,camera,get_camera_status,{},CALL,READ_ONLY,direct,['full'],get_camera_status,{},,True,,,1.240602,
V1_261,Please list cameras.,camera,list_cameras,{},CALL,READ_ONLY,direct,['full'],list_cameras,{},,True,,,1.067895,
V1_262,Please check which cameras are detected.,camera,list_cameras,{},CALL,READ_ONLY,natural,['full'],list_cameras,{},,True,,,1.223886,
V1_263,Please can the Pi see its CSI camera?,camera,get_camera_status,{},CALL,READ_ONLY,natural,['full'],list_cameras,{},,False,,,1.258704,
V1_264,Please check camera status.,camera,get_camera_status,{},CALL,READ_ONLY,direct,['full'],get_spi_status,{},,False,,,1.193302,
V1_265,Can you list cameras.,camera,list_cameras,{},CALL,READ_ONLY,direct,['full'],list_cameras,{},,True,,,1.085659,
V1_266,Can you check which cameras are detected?,camera,list_cameras,{},CALL,READ_ONLY,natural,['full'],list_cameras,{},,True,,,1.147055,
V1_267,Can you can the Pi see its CSI camera?,camera,get_camera_status,{},CALL,READ_ONLY,natural,['full'],list_cameras,{},,False,,,1.278628,
V1_268,Can you check camera status.,camera,get_camera_status,{},CALL,READ_ONLY,direct,['full'],get_camera_status,{},,True,,,1.233713,
V1_269,Quick check: list cameras.,camera,list_cameras,{},CALL,READ_ONLY,direct,['full'],list_cameras,{},,True,,,1.193377,
V1_270,Quick check: which cameras are detected?,camera,list_cameras,{},CALL,READ_ONLY,natural,['full'],list_cameras,{},,True,,,1.304356,
V1_271,What is the CPU temperature?,thermal_power,get_temperature,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_temperature,{},,True,,,1.407566,
V1_272,How hot is the Pi?,thermal_power,get_temperature,{},CALL,READ_ONLY,natural,"['level10', 'full']",get_temperature,{},,True,,,1.340679,
V1_273,Check thermal throttling.,thermal_power,get_throttling_status,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_system_status,{},,False,,,1.184671,
V1_274,Any undervoltage?,thermal_power,get_throttling_status,{},CALL,READ_ONLY,abbrev,"['level10', 'full']",get_system_status,{},,False,,,1.330326,
V1_275,Show CPU frequency.,thermal_power,get_cpu_frequency,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_system_status,{},,False,,,1.161619,
V1_276,Please check what is the CPU temperature.,thermal_power,get_temperature,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_temperature,{},,True,,,1.432398,
V1_277,Please check how hot is the Pi.,thermal_power,get_temperature,{},CALL,READ_ONLY,natural,"['level10', 'full']",get_temperature,{},,True,,,1.399582,
V1_278,Please check thermal throttling.,thermal_power,get_throttling_status,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_temperature,{},,False,,,1.151473,
V1_279,Please any undervoltage?,thermal_power,get_throttling_status,{},CALL,READ_ONLY,abbrev,"['level10', 'full']",get_system_status,{},,False,,,1.271785,
V1_280,Please show CPU frequency.,thermal_power,get_cpu_frequency,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_system_status,{},,False,,,1.188427,
V1_281,Can you check what is the CPU temperature?,thermal_power,get_temperature,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_temperature,{},,True,,,1.492399,
V1_282,Can you check how hot is the Pi?,thermal_power,get_temperature,{},CALL,READ_ONLY,natural,"['level10', 'full']",get_temperature,{},,True,,,1.491694,
V1_283,Can you check thermal throttling.,thermal_power,get_throttling_status,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_temperature,{},,False,,,1.435051,
V1_284,Can you any undervoltage?,thermal_power,get_throttling_status,{},CALL,READ_ONLY,abbrev,"['level10', 'full']",get_disk_usage,{},,False,,,1.265061,
V1_285,Can you show CPU frequency.,thermal_power,get_cpu_frequency,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_system_status,{},,False,,,1.188524,
V1_286,Quick check: what is the CPU temperature?,thermal_power,get_temperature,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_temperature,{},,True,,,1.370012,
V1_287,Quick check: how hot is the Pi?,thermal_power,get_temperature,{},CALL,READ_ONLY,natural,"['level10', 'full']",get_temperature,{},,True,,,1.503363,
V1_288,Quick check: check thermal throttling.,thermal_power,get_throttling_status,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_throttling_status,{},,True,,,1.225009,
V1_289,Quick check: any undervoltage?,thermal_power,get_throttling_status,{},CALL,READ_ONLY,abbrev,"['level10', 'full']",get_i2c_status,{},,False,,,1.211619,
V1_290,Quick check: show CPU frequency.,thermal_power,get_cpu_frequency,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_cpu_frequency,{},,True,,,1.333021,
V1_291,I need you to what is the CPU temperature?,thermal_power,get_temperature,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_temperature,{},,True,,,1.440448,
V1_292,I need you to how hot is the Pi?,thermal_power,get_temperature,{},CALL,READ_ONLY,natural,"['level10', 'full']",get_temperature,{},,True,,,1.572359,
V1_293,I need you to check thermal throttling.,thermal_power,get_throttling_status,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_temperature,{},,False,,,1.168312,
V1_294,I need you to any undervoltage?,thermal_power,get_throttling_status,{},CALL,READ_ONLY,abbrev,"['level10', 'full']",get_system_status,{},,False,,,1.279709,
V1_295,I need you to show CPU frequency.,thermal_power,get_cpu_frequency,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_system_status,{},,False,,,1.203499,
V1_296,Please check what is the CPU temperature.,thermal_power,get_temperature,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_temperature,{},,True,,,1.508129,
V1_297,Please check how hot is the Pi.,thermal_power,get_temperature,{},CALL,READ_ONLY,natural,"['level10', 'full']",get_temperature,{},,True,,,1.360655,
V1_298,Please check thermal throttling.,thermal_power,get_throttling_status,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_temperature,{},,False,,,1.200961,
V1_299,Please any undervoltage?,thermal_power,get_throttling_status,{},CALL,READ_ONLY,abbrev,"['level10', 'full']",get_system_status,{},,False,,,1.214247,
V1_300,Please show CPU frequency.,thermal_power,get_cpu_frequency,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_system_status,{},,False,,,1.184404,
V1_301,Can you check what is the CPU temperature?,thermal_power,get_temperature,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_temperature,{},,True,,,1.483789,
V1_302,Can you check how hot is the Pi?,thermal_power,get_temperature,{},CALL,READ_ONLY,natural,"['level10', 'full']",get_temperature,{},,True,,,1.533555,
V1_303,Can you check thermal throttling.,thermal_power,get_throttling_status,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_temperature,{},,False,,,1.365616,
V1_304,Can you any undervoltage?,thermal_power,get_throttling_status,{},CALL,READ_ONLY,abbrev,"['level10', 'full']",get_disk_usage,{},,False,,,1.322848,
V1_305,Can you show CPU frequency.,thermal_power,get_cpu_frequency,{},CALL,READ_ONLY,direct,"['level10', 'full']",get_system_status,{},,False,,,1.184178,
V1_306,Show network status.,network,get_network_status,{},CALL,READ_ONLY,direct,"['core5', 'level10', 'full']",get_system_status,{},,False,,,1.664337,
V1_307,Is the Pi online?,network,get_network_status,{},CALL,READ_ONLY,natural,"['core5', 'level10', 'full']",get_i2c_status,{},,False,,,1.243396,
V1_308,What's the Pi IP address?,network,get_network_status,{},CALL,READ_ONLY,natural,"['core5', 'level10', 'full']",get_i2c_status,{},,False,,,1.434139,
V1_309,Is Wi-Fi connected?,network,get_network_status,{},CALL,READ_ONLY,direct,"['core5', 'level10', 'full']",get_network_status,{},,True,,,1.377201,
V1_310,Please show network status.,network,get_network_status,{},CALL,READ_ONLY,direct,"['core5', 'level10', 'full']",get_system_status,{},,False,,,1.539695,
V1_311,Please check whether the is Pi online.,network,get_network_status,{},CALL,READ_ONLY,natural,"['core5', 'level10', 'full']",get_i2c_status,{},,False,,,1.389145,
V1_312,Please what's the Pi IP address?,network,get_network_status,{},CALL,READ_ONLY,natural,"['core5', 'level10', 'full']",,null,,False,,,1.344281,
V1_313,Please check whether Wi-Fi is connected.,network,get_network_status,{},CALL,READ_ONLY,direct,"['core5', 'level10', 'full']",get_network_status,{},,True,,,1.417082,
V1_314,Can you show network status.,network,get_network_status,{},CALL,READ_ONLY,direct,"['core5', 'level10', 'full']",get_system_status,{},,False,,,1.541654,
V1_315,Can you check whether the is Pi online?,network,get_network_status,{},CALL,READ_ONLY,natural,"['core5', 'level10', 'full']",get_i2c_status,{},,False,,,1.423593,
V1_316,Can you what's the Pi IP address?,network,get_network_status,{},CALL,READ_ONLY,natural,"['core5', 'level10', 'full']",get_i2c_status,{},,False,,,1.453667,
V1_317,Can you check whether Wi-Fi is connected?,network,get_network_status,{},CALL,READ_ONLY,direct,"['core5', 'level10', 'full']",get_network_status,{},,True,,,1.399541,
V1_318,Quick check: show network status.,network,get_network_status,{},CALL,READ_ONLY,direct,"['core5', 'level10', 'full']",get_system_status,{},,False,,,1.165411,
V1_319,Quick check: is the Pi online?,network,get_network_status,{},CALL,READ_ONLY,natural,"['core5', 'level10', 'full']",get_i2c_status,{},,False,,,1.27249,
V1_320,Quick check: what's the Pi IP address?,network,get_network_status,{},CALL,READ_ONLY,natural,"['core5', 'level10', 'full']",get_i2c_status,{},,False,,,1.466409,
V1_321,Quick check: is Wi-Fi connected?,network,get_network_status,{},CALL,READ_ONLY,direct,"['core5', 'level10', 'full']",get_system_status,{},,False,,,1.154913,
V1_322,I need you to show network status.,network,get_network_status,{},CALL,READ_ONLY,direct,"['core5', 'level10', 'full']",get_system_status,{},,False,,,1.347115,
V1_323,I need you to is the Pi online?,network,get_network_status,{},CALL,READ_ONLY,natural,"['core5', 'level10', 'full']",get_i2c_status,{},,False,,,1.499994,
V1_324,I need you to what's the Pi IP address?,network,get_network_status,{},CALL,READ_ONLY,natural,"['core5', 'level10', 'full']",get_i2c_status,{},,False,,,1.473162,
V1_325,I need you to is Wi-Fi connected?,network,get_network_status,{},CALL,READ_ONLY,direct,"['core5', 'level10', 'full']",get_network_status,{},,True,,,1.386234,
V1_326,Please show network status.,network,get_network_status,{},CALL,READ_ONLY,direct,"['core5', 'level10', 'full']",get_system_status,{},,False,,,1.546107,
V1_327,Please check whether the is Pi online.,network,get_network_status,{},CALL,READ_ONLY,natural,"['core5', 'level10', 'full']",get_i2c_status,{},,False,,,1.395168,
